filename,width,height,class,xmin,ymin,xmax,ymax
015_00075280-23.jpg,2550,3300,table,1608,2451,2466,3095
005_00025051-4.jpg,2479,3508,figure,214,845,882,1321
005_00025051-4.jpg,2479,3508,figure,914,840,1578,1342
005_00025051-4.jpg,2479,3508,figure,1615,834,2278,1353
005_00025051-4.jpg,2479,3508,figure,219,1380,882,1882
005_00025051-4.jpg,2479,3508,figure,920,1358,1583,1866
005_00025051-4.jpg,2479,3508,figure,1594,1877,2273,2406
005_00025051-4.jpg,2479,3508,figure,203,1882,861,2412
005_00025051-4.jpg,2479,3508,figure,898,1888,1561,2412
005_00025051-4.jpg,2479,3508,figure,1583,2428,2262,2930
005_00025051-4.jpg,2479,3508,figure,209,2422,882,2936
005_00025051-4.jpg,2479,3508,figure,909,2417,1556,2941
005_00025051-4.jpg,2479,3508,caption,225,2963,2257,3209
005_00025051-4.jpg,2479,3508,text,1267,358,2267,770
005_00025051-4.jpg,2479,3508,text,219,380,1225,460
005_00025051-4.jpg,2479,3508,text,219,535,1235,791
005_00026953-8.jpg,2513,3263,figure,839,240,2381,1840
005_00026953-8.jpg,2513,3263,caption,1351,1792,2324,1893
005_00026953-8.jpg,2513,3263,text,153,244,834,489
005_00026953-8.jpg,2513,3263,text,158,508,834,1083
005_00026953-8.jpg,2513,3263,text,153,1102,824,1754
005_00026953-8.jpg,2513,3263,section,153,1782,436,1830
005_00026953-8.jpg,2513,3263,text,158,1840,834,2381
005_00026953-8.jpg,2513,3263,text,930,1936,1634,2252
005_00026953-8.jpg,2513,3263,text,1711,1921,2391,2381
005_00026953-8.jpg,2513,3263,text,934,2266,1634,2372
005_00026953-8.jpg,2513,3263,figure,177,2444,431,2707
005_00026953-8.jpg,2513,3263,figure,585,2516,843,2712
005_00026953-8.jpg,2513,3263,text,149,2741,1528,2817
005_00026953-8.jpg,2513,3263,text,144,2837,1519,2999
005_00026953-8.jpg,2513,3263,text,149,3014,580,3119
005_00025126-1.jpg,2550,3300,text,448,226,1061,337
005_00025126-1.jpg,2550,3300,text,1947,231,2420,347
005_00025126-1.jpg,2550,3300,section,438,443,2259,704
005_00025126-1.jpg,2550,3300,text,438,745,2359,1298
005_00025126-1.jpg,2550,3300,text,453,1353,2344,1720
005_00025126-1.jpg,2550,3300,text,438,1781,2319,2032
005_00025126-1.jpg,2550,3300,text,453,2103,2309,2339
005_00027048-5.jpg,2850,3921,section,1589,236,2602,317
005_00027048-5.jpg,2850,3921,figure,1543,368,2660,1549
005_00027048-5.jpg,2850,3921,table,1578,1589,2620,1745
005_00027048-5.jpg,2850,3921,text,1497,1739,2700,1819
005_00027048-5.jpg,2850,3921,section,1601,1865,2574,1923
005_00027048-5.jpg,2850,3921,text,1503,1958,1716,2004
005_00027048-5.jpg,2850,3921,text,1929,1952,2240,2015
005_00027048-5.jpg,2850,3921,text,2487,1958,2672,2015
005_00027048-5.jpg,2850,3921,section,1497,2136,2666,2240
005_00027048-5.jpg,2850,3921,text,1578,2292,2614,2361
005_00027048-5.jpg,2850,3921,section,1681,2395,2505,2476
005_00027048-5.jpg,2850,3921,figure,1509,2585,2050,3006
005_00027048-5.jpg,2850,3921,section,2130,2666,2689,2764
005_00027048-5.jpg,2850,3921,section,2096,2827,2712,2908
005_00027048-5.jpg,2850,3921,section,2130,2925,2654,3034
005_00027048-5.jpg,2850,3921,text,2090,3057,2689,3242
005_00027048-5.jpg,2850,3921,text,2096,3299,2700,3553
005_00027048-5.jpg,2850,3921,text,2096,3576,2677,3645
005_00027048-5.jpg,2850,3921,section,351,242,691,363
005_00027048-5.jpg,2850,3921,section,351,714,702,818
005_00027048-5.jpg,2850,3921,text,242,380,823,656
005_00027048-5.jpg,2850,3921,section,864,299,1399,368
005_00027048-5.jpg,2850,3921,section,898,392,1393,443
005_00027048-5.jpg,2850,3921,text,858,461,1445,939
005_00027048-5.jpg,2850,3921,section,858,1031,1428,1272
005_00027048-5.jpg,2850,3921,text,852,1313,1428,1710
005_00027048-5.jpg,2850,3921,text,242,858,818,1146
005_00027048-5.jpg,2850,3921,section,317,1313,737,1422
005_00027048-5.jpg,2850,3921,text,248,1209,806,1290
005_00027048-5.jpg,2850,3921,text,242,1439,829,1716
005_00027048-5.jpg,2850,3921,section,322,1756,749,1808
005_00027048-5.jpg,2850,3921,text,236,1831,823,2073
005_00027048-5.jpg,2850,3921,text,236,2096,823,2274
005_00027048-5.jpg,2850,3921,section,864,1762,1428,1946
005_00027048-5.jpg,2850,3921,text,846,1969,1428,2056
005_00027048-5.jpg,2850,3921,text,869,2096,1434,2182
005_00027048-5.jpg,2850,3921,section,881,2199,1365,2246
005_00027048-5.jpg,2850,3921,text,858,2269,1462,2389
005_00027048-5.jpg,2850,3921,figure,864,2424,1411,2879
005_00027048-5.jpg,2850,3921,figure,230,2315,812,2412
005_00027048-5.jpg,2850,3921,figure,271,2493,760,2568
005_00027048-5.jpg,2850,3921,text,242,2574,823,2741
005_00027048-5.jpg,2850,3921,figure,207,2821,829,2971
005_00027048-5.jpg,2850,3921,section,311,3000,766,3057
005_00027048-5.jpg,2850,3921,text,219,3063,829,3247
005_00027048-5.jpg,2850,3921,section,950,2942,1353,3011
005_00027048-5.jpg,2850,3921,section,1480,3080,2038,3328
005_00027048-5.jpg,2850,3921,section,253,3293,789,3386
005_00027048-5.jpg,2850,3921,text,864,3029,1439,3293
005_00027048-5.jpg,2850,3921,text,869,3305,1451,3437
005_00027048-5.jpg,2850,3921,figure,1485,3345,2061,3501
005_00027048-5.jpg,2850,3921,text,1474,3524,2067,3610
005_00027048-5.jpg,2850,3921,text,1543,3639,2032,3708
005_00027048-5.jpg,2850,3921,section,875,3478,1411,3558
005_00027048-5.jpg,2850,3921,section,230,3460,795,3570
005_00027048-5.jpg,2850,3921,section,340,3587,731,3627
005_00027048-5.jpg,2850,3921,text,230,3645,812,3702
005_00027048-5.jpg,2850,3921,text,864,3622,1468,3708
005_00027048-5.jpg,2850,3921,text,1002,109,1940,150
015_00075819-57.jpg,2550,3300,list,170,469,1273,1248
015_00075819-57.jpg,2550,3300,section,170,354,924,434
015_00075819-57.jpg,2550,3300,text,175,165,1293,290
015_00075819-57.jpg,2550,3300,section,170,1298,774,1403
015_00075819-57.jpg,2550,3300,list,185,1358,1273,1972
015_00075819-57.jpg,2550,3300,list,180,1413,1268,1967
015_00075819-57.jpg,2550,3300,list,180,2122,1273,2376
015_00075819-57.jpg,2550,3300,section,185,2027,774,2097
015_00075819-57.jpg,2550,3300,list,175,2511,1258,2651
015_00075819-57.jpg,2550,3300,section,175,2406,724,2471
015_00075819-57.jpg,2550,3300,section,190,2696,914,2766
015_00075819-57.jpg,2550,3300,list,180,2771,1293,3055
015_00075819-57.jpg,2550,3300,section,1353,185,1633,265
015_00075819-57.jpg,2550,3300,list,1333,265,2441,459
015_00075819-57.jpg,2550,3300,section,1328,504,1742,574
015_00075819-57.jpg,2550,3300,text,1338,589,2436,899
015_00075819-57.jpg,2550,3300,list,1318,914,2431,2102
015_00075819-57.jpg,2550,3300,text,1328,2132,2391,2341
015_00075819-57.jpg,2550,3300,text,1333,2351,2416,3040
015_00075285-147.jpg,2550,3300,list,424,569,2212,1283
015_00075285-147.jpg,2550,3300,section,394,1942,814,2002
015_00075285-147.jpg,2550,3300,text,344,1318,2217,1623
015_00075285-147.jpg,2550,3300,text,339,1667,2217,1952
015_00075285-147.jpg,2550,3300,text,379,2037,2172,2232
015_00075285-147.jpg,2550,3300,text,364,2282,2182,2591
015_00075285-147.jpg,2550,3300,text,364,2641,2177,2990
015_00075285-147.jpg,2550,3300,text,374,320,2192,534
015_00075479-9.jpg,2550,3300,section,280,310,1058,369
015_00075479-9.jpg,2550,3300,text,295,394,2087,464
015_00075479-9.jpg,2550,3300,text,265,624,859,699
015_00075479-9.jpg,2550,3300,text,260,934,449,1003
015_00075479-9.jpg,2550,3300,list,270,1043,2257,1473
015_00075479-9.jpg,2550,3300,text,280,1508,2247,1633
015_00075479-9.jpg,2550,3300,section,260,1687,914,1772
015_00075479-9.jpg,2550,3300,text,270,1792,2287,2267
015_00075479-9.jpg,2550,3300,list,344,2307,2287,2896
005_00026953-2.jpg,2513,3263,section,153,163,1375,494
005_00026953-2.jpg,2513,3263,section,177,517,1394,666
005_00026953-2.jpg,2513,3263,text,149,704,1447,1064
005_00026953-2.jpg,2513,3263,text,153,1078,738,2583
005_00026953-2.jpg,2513,3263,text,168,2616,728,3110
005_00026953-2.jpg,2513,3263,text,824,1083,1413,1763
005_00026953-2.jpg,2513,3263,text,834,1797,1447,3124
005_00026953-2.jpg,2513,3263,figure,489,1921,1064,2391
005_00026953-2.jpg,2513,3263,caption,489,2415,1040,2717
005_00026953-2.jpg,2513,3263,figure,1572,182,2343,1950
005_00026953-2.jpg,2513,3263,text,1696,2123,2218,2228
005_00026953-2.jpg,2513,3263,text,1562,2271,2367,2966
005_00025052-1.jpg,2538,3304,section,201,403,2327,559
005_00025052-1.jpg,2538,3304,section,181,655,2045,715
005_00025052-1.jpg,2538,3304,text,166,725,2287,897
005_00025052-1.jpg,2538,3304,section,186,1038,443,1108
005_00025052-1.jpg,2538,3304,section,171,1909,539,2010
005_00025052-1.jpg,2538,3304,text,186,1174,1234,1848
005_00025052-1.jpg,2538,3304,text,1310,1143,2372,1642
005_00025052-1.jpg,2538,3304,text,1310,1733,2277,1853
005_00025052-1.jpg,2538,3304,text,212,2045,1229,2674
005_00025052-1.jpg,2538,3304,text,186,2700,1244,3123
005_00025052-1.jpg,2538,3304,text,1320,1944,2347,3103
015_00075821-36.jpg,2550,3300,section,190,524,694,644
015_00075821-36.jpg,2550,3300,section,200,754,414,839
015_00075821-36.jpg,2550,3300,text,185,869,1238,1188
015_00075821-36.jpg,2550,3300,text,245,1208,1248,1608
015_00075821-36.jpg,2550,3300,list,245,1198,1218,1613
015_00075821-36.jpg,2550,3300,text,280,1628,1218,1682
015_00075821-36.jpg,2550,3300,list,250,1727,1273,3180
015_00075821-36.jpg,2550,3300,text,1363,754,2311,899
015_00075821-36.jpg,2550,3300,text,1288,924,2316,1038
015_00075821-36.jpg,2550,3300,text,1298,1053,2326,1338
015_00075821-36.jpg,2550,3300,list,1328,1368,2326,2262
015_00075821-36.jpg,2550,3300,text,1288,2267,2321,2421
015_00075821-36.jpg,2550,3300,list,1323,2436,2326,3180
005_00025016-1.jpg,2479,3508,section,203,369,2155,567
005_00025016-1.jpg,2479,3508,figure,1781,144,2310,348
005_00025016-1.jpg,2479,3508,section,203,668,1813,813
005_00025016-1.jpg,2479,3508,list,166,807,2262,1016
005_00025016-1.jpg,2479,3508,text,198,1011,1251,1075
005_00025016-1.jpg,2479,3508,text,198,1107,1283,1219
005_00025016-1.jpg,2479,3508,text,187,1273,2310,1658
005_00025016-1.jpg,2479,3508,text,193,1679,2053,1781
005_00025016-1.jpg,2479,3508,section,193,1824,594,1920
005_00025016-1.jpg,2479,3508,text,209,1925,1203,2567
005_00025016-1.jpg,2479,3508,text,176,2588,1225,2754
005_00025016-1.jpg,2479,3508,text,1262,1840,2305,2963
005_00025016-1.jpg,2479,3508,text,1251,2963,2289,3214
005_00025016-1.jpg,2479,3508,text,209,2807,1225,3192
005_00025029-4.jpg,2550,3300,figure,241,101,1021,649
005_00025029-4.jpg,2550,3300,caption,236,674,2354,905
005_00025029-4.jpg,2550,3300,section,191,986,387,1071
005_00025029-4.jpg,2550,3300,section,181,1102,367,1182
005_00025029-4.jpg,2550,3300,text,181,1207,2389,1610
005_00025029-4.jpg,2550,3300,figure,241,1655,1011,2455
005_00025029-4.jpg,2550,3300,caption,221,2445,1655,2576
005_00025029-4.jpg,2550,3300,section,186,2616,568,2676
005_00025029-4.jpg,2550,3300,text,181,2732,2430,3119
015_00075324-115.jpg,2121,3167,text,383,278,1955,407
015_00075324-115.jpg,2121,3167,list,383,407,1955,958
015_00075324-115.jpg,2121,3167,text,374,963,1945,1083
015_00075324-115.jpg,2121,3167,text,374,1068,1940,1480
015_00075324-115.jpg,2121,3167,figure,364,1504,767,1878
015_00075324-115.jpg,2121,3167,text,374,1902,1964,2099
015_00075324-115.jpg,2121,3167,figure,374,2142,973,2367
015_00075324-115.jpg,2121,3167,text,968,2194,1964,2271
015_00075324-115.jpg,2121,3167,text,369,2352,1960,2501
015_00075324-115.jpg,2121,3167,figure,383,2525,929,2721
015_00075324-115.jpg,2121,3167,text,968,2563,1878,2630
005_00027208-1.jpg,2550,3300,text,228,0,1342,58
005_00027208-1.jpg,2550,3300,figure,247,247,572,572
005_00027208-1.jpg,2550,3300,figure,1846,247,2219,591
005_00027208-1.jpg,2550,3300,section,887,456,1541,572
005_00027208-1.jpg,2550,3300,section,683,601,1827,654
005_00027208-1.jpg,2550,3300,section,242,727,1599,790
005_00027208-1.jpg,2550,3300,text,2098,5,2321,58
005_00027208-1.jpg,2550,3300,text,233,848,1187,1124
005_00027208-1.jpg,2550,3300,text,237,1173,2229,2050
005_00027208-1.jpg,2550,3300,figure,1245,853,2118,1924
005_00027208-1.jpg,2550,3300,text,233,2089,2166,2224
005_00027208-1.jpg,2550,3300,section,237,2278,489,2326
005_00027208-1.jpg,2550,3300,text,237,2345,2079,2791
005_00027208-1.jpg,2550,3300,section,233,2840,548,2903
005_00027208-1.jpg,2550,3300,list,247,2917,2195,3048
005_00027208-1.jpg,2550,3300,text,218,3247,1677,3285
005_00027208-1.jpg,2550,3300,text,2122,3242,2331,3285
015_00075783-53.jpg,2479,3508,section,218,377,626,446
015_00075783-53.jpg,2479,3508,section,223,1385,1449,1475
015_00075783-53.jpg,2479,3508,section,207,1698,414,1773
015_00075783-53.jpg,2479,3508,text,287,451,2213,1348
015_00075783-53.jpg,2479,3508,list,297,1465,2160,1666
015_00075783-53.jpg,2479,3508,list,292,2659,2240,2892
015_00075783-53.jpg,2479,3508,text,281,1778,2187,2155
015_00075783-53.jpg,2479,3508,text,292,2187,2213,2441
015_00075783-53.jpg,2479,3508,text,287,2468,2256,2654
005_00025031-1.jpg,2550,3300,section,594,483,1957,548
005_00025031-1.jpg,2550,3300,section,1071,694,1474,770
005_00025031-1.jpg,2550,3300,section,946,558,1610,629
005_00025031-1.jpg,2550,3300,text,463,825,2143,1172
005_00025031-1.jpg,2550,3300,section,1444,1288,2148,1348
005_00025031-1.jpg,2550,3300,text,292,1308,1243,1881
005_00025031-1.jpg,2550,3300,text,282,1907,1258,2611
005_00025031-1.jpg,2550,3300,text,252,2691,1278,2998
005_00025031-1.jpg,2550,3300,text,1308,1409,2269,2973
005_00025055-3.jpg,2538,3304,caption,171,368,992,1143
005_00025055-3.jpg,2538,3304,figure,1038,312,1496,821
005_00025055-3.jpg,2538,3304,figure,1516,297,1889,806
005_00025055-3.jpg,2538,3304,figure,1924,327,2377,821
005_00025055-3.jpg,2538,3304,figure,1259,816,1551,1128
005_00025055-3.jpg,2538,3304,figure,1571,816,1843,1138
005_00025055-3.jpg,2538,3304,figure,1864,821,2120,1153
005_00025055-3.jpg,2538,3304,text,186,1209,1259,2307
005_00025055-3.jpg,2538,3304,figure,1345,1607,2367,3092
005_00025055-3.jpg,2538,3304,text,1304,1214,2377,1536
005_00025055-3.jpg,2538,3304,text,186,2312,1269,2508
005_00025055-3.jpg,2538,3304,caption,196,2584,1269,3113
005_00025084-9.jpg,2550,3300,section,191,267,956,367
005_00025084-9.jpg,2550,3300,text,252,357,2314,548
005_00025084-9.jpg,2550,3300,section,257,594,453,669
005_00025084-9.jpg,2550,3300,section,262,830,498,916
005_00025084-9.jpg,2550,3300,text,272,654,2369,795
005_00025084-9.jpg,2550,3300,text,267,936,2344,1056
005_00025084-9.jpg,2550,3300,table,312,1097,2294,1419
005_00025084-9.jpg,2550,3300,section,216,1514,946,1620
005_00025084-9.jpg,2550,3300,text,267,1635,2324,1741
005_00025084-9.jpg,2550,3300,table,322,1751,2153,1942
005_00025084-9.jpg,2550,3300,section,186,2063,1177,2143
005_00025084-9.jpg,2550,3300,text,282,2158,2339,2309
005_00025084-9.jpg,2550,3300,table,292,2354,2123,2671
005_00025356-3.jpg,2550,3300,section,614,518,1942,739
005_00025356-3.jpg,2550,3300,figure,1092,121,1464,478
005_00025356-3.jpg,2550,3300,text,805,1197,1761,2123
005_00025356-3.jpg,2550,3300,text,1087,2279,1464,2415
005_00025356-3.jpg,2550,3300,text,272,2857,679,3064
005_00025356-3.jpg,2550,3300,text,503,2500,981,2711
005_00025356-3.jpg,2550,3300,text,1227,2862,1605,3018
005_00025356-3.jpg,2550,3300,text,1891,2550,2158,2772
005_00025356-3.jpg,2550,3300,figure,1700,2812,2158,3059
005_00025356-3.jpg,2550,3300,figure,1137,2485,1449,2777
005_00025356-3.jpg,2550,3300,figure,262,2485,498,2721
005_00025356-3.jpg,2550,3300,figure,1021,2817,1217,3059
005_00025285-5.jpg,2550,3300,list,342,714,1071,1217
005_00025285-5.jpg,2550,3300,table,342,1253,2218,1917
005_00025285-5.jpg,2550,3300,list,352,1912,1333,2002
005_00025285-5.jpg,2550,3300,section,327,2037,1388,2123
005_00025285-5.jpg,2550,3300,table,332,2178,2218,2737
005_00025285-5.jpg,2550,3300,text,337,2767,2198,2928
005_00025285-5.jpg,2550,3300,text,327,267,2213,664
005_00025021-5.jpg,2550,3375,figure,221,175,1224,1209
005_00025021-5.jpg,2550,3375,caption,190,1266,1209,1441
005_00025021-5.jpg,2550,3375,caption,1286,880,2351,1111
005_00025021-5.jpg,2550,3375,figure,1307,170,2382,864
005_00025021-5.jpg,2550,3375,text,185,1523,1204,1621
005_00025021-5.jpg,2550,3375,text,196,1641,1214,2531
005_00025021-5.jpg,2550,3375,text,206,2531,1245,3133
005_00025021-5.jpg,2550,3375,text,1296,1219,2356,2228
005_00025021-5.jpg,2550,3375,text,1286,2238,2356,2933
005_00025021-5.jpg,2550,3375,text,1307,2938,2346,3133
015_00075094-1.jpg,2550,3300,section,639,729,1932,854
015_00075094-1.jpg,2550,3300,section,749,874,1837,998
015_00075094-1.jpg,2550,3300,section,1003,1028,1548,1143
015_00075094-1.jpg,2550,3300,section,899,275,2092,524
015_00075094-1.jpg,2550,3300,section,904,529,1767,634
015_00075094-1.jpg,2550,3300,text,200,1168,1233,2157
015_00075094-1.jpg,2550,3300,section,195,2197,824,2267
015_00075094-1.jpg,2550,3300,list,170,2531,1258,3095
015_00075094-1.jpg,2550,3300,text,170,2287,1283,2511
015_00075094-1.jpg,2550,3300,text,1333,1488,2371,2107
015_00075094-1.jpg,2550,3300,list,1308,1213,2381,1448
015_00075094-1.jpg,2550,3300,figure,130,140,884,629
015_00075094-1.jpg,2550,3300,text,1318,2132,2366,2536
015_00075094-1.jpg,2550,3300,text,1308,2546,2361,3080
015_00075094-1.jpg,2550,3300,figure,904,120,2476,245
005_00026953-3.jpg,2513,3263,section,177,211,958,441
005_00026953-3.jpg,2513,3263,section,1054,211,1409,426
005_00026953-3.jpg,2513,3263,section,1500,177,1672,230
005_00026953-3.jpg,2513,3263,text,1509,249,1902,565
005_00026953-3.jpg,2513,3263,section,1505,862,1763,910
005_00026953-3.jpg,2513,3263,text,1505,920,1907,1356
005_00026953-3.jpg,2513,3263,figure,1936,86,2453,805
005_00026953-3.jpg,2513,3263,figure,1945,834,2453,1562
005_00026953-3.jpg,2513,3263,figure,1931,1586,2453,2386
005_00026953-3.jpg,2513,3263,figure,1950,2401,2468,3196
005_00026953-3.jpg,2513,3263,section,1505,1677,1696,1711
005_00026953-3.jpg,2513,3263,text,1500,1725,1888,2003
005_00026953-3.jpg,2513,3263,section,1509,2276,1648,2324
005_00026953-3.jpg,2513,3263,text,1509,2343,1917,2539
005_00026953-3.jpg,2513,3263,text,1505,2573,1936,2999
005_00026953-3.jpg,2513,3263,text,163,498,1351,1246
005_00026953-3.jpg,2513,3263,figure,86,728,1457,2223
005_00026953-3.jpg,2513,3263,section,240,2271,546,2338
005_00026953-3.jpg,2513,3263,text,240,2353,862,3110
005_00026953-3.jpg,2513,3263,section,939,2262,1289,2338
005_00026953-3.jpg,2513,3263,text,930,2348,1385,2956
005_00025358-1.jpg,2479,3508,section,75,128,599,337
005_00025358-1.jpg,2479,3508,section,91,1492,1476,1663
005_00025358-1.jpg,2479,3508,section,1690,1711,2219,1861
005_00025358-1.jpg,2479,3508,figure,1604,21,2476,1679
005_00025358-1.jpg,2479,3508,figure,70,2241,316,3406
005_00025358-1.jpg,2479,3508,text,326,2273,738,3412
005_00025358-1.jpg,2479,3508,text,107,1733,1513,1888
005_00025358-1.jpg,2479,3508,text,1909,3299,2262,3455
015_00075824-220.jpg,2550,3300,text,285,150,2252,469
015_00075824-220.jpg,2550,3300,section,270,539,679,619
015_00075824-220.jpg,2550,3300,text,270,699,2282,1068
015_00075824-220.jpg,2550,3300,list,280,1133,2267,2331
015_00075824-220.jpg,2550,3300,text,245,2341,1263,2446
015_00075824-220.jpg,2550,3300,section,280,2521,649,2631
015_00075824-220.jpg,2550,3300,text,260,2671,2282,2961
005_00025109-34.jpg,2550,3300,text,267,141,1308,221
005_00025109-34.jpg,2550,3300,text,352,327,2078,639
005_00025109-34.jpg,2550,3300,text,347,689,2103,1117
005_00025109-34.jpg,2550,3300,text,347,1338,2022,1620
005_00025109-34.jpg,2550,3300,text,357,1665,2133,1871
005_00025109-34.jpg,2550,3300,text,392,1922,2007,2113
005_00025109-34.jpg,2550,3300,text,443,1142,1680,1303
005_00025109-34.jpg,2550,3300,text,463,2143,2103,2334
005_00025109-34.jpg,2550,3300,text,357,2374,1972,2616
005_00025109-34.jpg,2550,3300,text,327,2661,2017,2903
005_00028227-1.jpg,1987,2700,section,186,91,404,202
005_00028227-1.jpg,1987,2700,section,416,186,1630,293
005_00028227-1.jpg,1987,2700,list,246,337,876,420
005_00028227-1.jpg,1987,2700,list,242,436,876,567
005_00028227-1.jpg,1987,2700,list,242,583,686,662
005_00028227-1.jpg,1987,2700,list,242,678,650,726
005_00028227-1.jpg,1987,2700,list,293,741,825,769
005_00028227-1.jpg,1987,2700,list,281,773,809,813
005_00028227-1.jpg,1987,2700,list,1086,349,1721,373
005_00028227-1.jpg,1987,2700,list,1086,408,1459,436
005_00028227-1.jpg,1987,2700,list,1110,452,1661,519
005_00028227-1.jpg,1987,2700,list,1090,543,1610,579
005_00028227-1.jpg,1987,2700,list,1090,599,1717,638
005_00028227-1.jpg,1987,2700,list,1098,658,1522,694
005_00028227-1.jpg,1987,2700,list,1094,722,1618,753
005_00028227-1.jpg,1987,2700,list,1086,773,1820,825
005_00028227-1.jpg,1987,2700,list,202,325,1824,829
005_00028227-1.jpg,1987,2700,text,198,844,1828,975
005_00028227-1.jpg,1987,2700,text,194,1027,1804,1090
005_00028227-1.jpg,1987,2700,text,198,1134,1812,1241
005_00028227-1.jpg,1987,2700,figure,206,1372,971,2268
005_00028227-1.jpg,1987,2700,caption,337,2280,837,2311
005_00028227-1.jpg,1987,2700,figure,1142,1308,1788,1768
005_00028227-1.jpg,1987,2700,caption,1225,1780,1633,1812
005_00028227-1.jpg,1987,2700,figure,1253,1856,1626,2307
005_00028227-1.jpg,1987,2700,figure,1229,1848,1737,2387
005_00028227-1.jpg,1987,2700,caption,1249,2419,1622,2454
005_00028227-1.jpg,1987,2700,text,1495,2597,1820,2629
005_00028227-1.jpg,1987,2700,text,246,2597,416,2633
005_00025016-2.jpg,2479,3508,figure,214,262,2294,1390
005_00025016-2.jpg,2479,3508,caption,209,1406,2289,1658
005_00025016-2.jpg,2479,3508,text,187,1765,1225,2508
005_00025016-2.jpg,2479,3508,text,1257,1754,2278,2455
005_00025016-2.jpg,2479,3508,text,1262,2460,2267,3203
005_00025016-2.jpg,2479,3508,section,198,2561,861,2631
005_00025016-2.jpg,2479,3508,text,198,2690,1230,2904
005_00025016-2.jpg,2479,3508,text,214,2904,1214,3027
005_00025016-2.jpg,2479,3508,text,203,3048,1219,3214
005_00025412-7.jpg,2479,3508,text,599,273,1246,840
005_00025412-7.jpg,2479,3508,text,567,872,1150,1449
005_00025412-7.jpg,2479,3508,text,588,1476,1230,1770
005_00025412-7.jpg,2479,3508,text,567,1824,1198,2337
005_00025412-7.jpg,2479,3508,text,583,2385,1203,2711
005_00025412-7.jpg,2479,3508,section,337,2711,2160,2829
005_00025412-7.jpg,2479,3508,text,299,2872,1930,2973
005_00025412-7.jpg,2479,3508,text,337,3128,1930,3235
005_00025412-7.jpg,2479,3508,text,283,283,487,385
005_00025412-7.jpg,2479,3508,text,262,1417,471,1556
005_00025136-5.jpg,2004,2896,section,221,256,759,371
005_00025136-5.jpg,2004,2896,text,212,393,1726,746
005_00025136-5.jpg,2004,2896,text,216,777,1713,1435
005_00025136-5.jpg,2004,2896,text,212,1479,1739,1814
005_00025136-5.jpg,2004,2896,text,221,1863,1739,2402
005_00025136-5.jpg,2004,2896,text,212,2446,1775,2613
005_00025468-2.jpg,2546,3300,figure,548,463,1881,1238
005_00025468-2.jpg,2546,3300,text,523,1227,1927,1368
005_00025468-2.jpg,2546,3300,figure,538,1383,1891,2103
005_00025468-2.jpg,2546,3300,caption,518,1232,1881,1348
005_00025468-2.jpg,2546,3300,section,523,2113,1404,2193
005_00025468-2.jpg,2546,3300,text,533,2213,1932,2460
015_00075285-152.jpg,2550,3300,section,349,300,959,384
015_00075285-152.jpg,2550,3300,section,369,674,1203,789
015_00075285-152.jpg,2550,3300,section,364,1058,844,1138
015_00075285-152.jpg,2550,3300,list,434,1203,2207,1742
015_00075285-152.jpg,2550,3300,section,339,1777,664,1857
015_00075285-152.jpg,2550,3300,text,369,1882,2187,2012
015_00075285-152.jpg,2550,3300,text,379,2067,2182,2197
015_00075285-152.jpg,2550,3300,text,359,2237,2177,2421
015_00075285-152.jpg,2550,3300,list,419,414,2192,669
015_00075285-152.jpg,2550,3300,list,439,824,2217,1053
005_00027371-3.jpg,2242,3063,section,1115,1669,2141,1727
005_00027371-3.jpg,2242,3063,section,1115,148,2002,283
005_00027371-3.jpg,2242,3063,section,49,130,891,301
005_00027371-3.jpg,2242,3063,section,49,1880,936,2020
005_00027371-3.jpg,2242,3063,figure,1115,1853,1561,2321
005_00027371-3.jpg,2242,3063,section,1124,1754,2136,2361
005_00027371-3.jpg,2242,3063,section,1120,2402,1619,2465
005_00027371-3.jpg,2242,3063,text,1120,2483,2105,2937
005_00027371-3.jpg,2242,3063,figure,1115,423,1538,909
005_00027371-3.jpg,2242,3063,text,1120,328,2127,1601
005_00027371-3.jpg,2242,3063,text,72,324,1021,477
005_00027371-3.jpg,2242,3063,text,517,490,1003,882
005_00027371-3.jpg,2242,3063,text,67,864,1003,1264
005_00027371-3.jpg,2242,3063,text,63,1277,1030,1646
005_00027371-3.jpg,2242,3063,text,63,1660,1043,1804
005_00027371-3.jpg,2242,3063,figure,72,490,513,999
005_00027371-3.jpg,2242,3063,text,63,2069,1012,2469
005_00027371-3.jpg,2242,3063,text,67,2483,1012,2708
005_00027371-3.jpg,2242,3063,text,58,2721,972,2919
005_00025497-1.jpg,2479,3508,section,824,160,1749,262
005_00025497-1.jpg,2479,3508,section,214,262,1091,358
005_00025497-1.jpg,2479,3508,section,310,364,1214,465
005_00025497-1.jpg,2479,3508,figure,503,487,1230,995
005_00025497-1.jpg,2479,3508,text,1385,455,2326,925
005_00025497-1.jpg,2479,3508,text,1380,957,2353,1241
005_00025497-1.jpg,2479,3508,text,460,1118,1385,1262
005_00025497-1.jpg,2479,3508,section,310,1310,1353,1353
005_00025497-1.jpg,2479,3508,text,444,1396,1615,1668
005_00025497-1.jpg,2479,3508,caption,1722,1257,2203,1332
005_00025497-1.jpg,2479,3508,figure,1722,1332,2332,1834
005_00025497-1.jpg,2479,3508,text,449,1861,1342,1941
005_00025497-1.jpg,2479,3508,table,647,1947,1925,2209
005_00025497-1.jpg,2479,3508,caption,1369,2193,2011,2283
